text,label,source
filled new patient paper work doctor's appointment. nurse commented so happy wait office.,content,empdial
cut someone traffic today,sad,empdial
appalled current state politics america.,angry,empdial
"heard ring ,moved towards door ,open was....",anxious,empdial
took care daughter shot,content,empdial
mom coming visit can't wait!,joyful,empdial
cat vomited shoe today,angry,empdial
friend got bouquet boyfriend day,angry,empdial
so mad. husband ate ice cream.,angry,empdial
leave job 3 year go new company.,anxious,empdial
"nephew's car broke last month need car get work. money tight getting married fall can't really afford rent car week half, so loaned mine. know take care it.",content,empdial
like boyfriend work female job,angry,empdial
"important business meeting attend,got airport ,only find flight cancelled",angry,empdial
remeber good old day taking road trip friends. no fun car full kid,content,empdial
son took first step start walking.,joyful,empdial
friend bought new bugatti. so envious him.,angry,empdial
got low mark math test. studied hard.,anxious,empdial
credit score always pretty awful since made mistake 18. starting recover make feel so good!,joyful,empdial
heard thump upstairs house house sitting alone at. really want go check out..,anxious,empdial
aggravated failed science test. mostly upset,angry,empdial
receivesd unexpected parcelthe day,anxious,empdial
attend funeral 2 day ago,sad,empdial
so mad! cat destroyed favourite jacket,angry,empdial
"upset found job not pay take lunch break, ruined day",sad,empdial
neighbor returned golf club day. left golf course. thankful.,joyful,empdial
very positively suprissed work done coworker.,joyful,empdial
recently moved city dream happier.,content,empdial
went stocked storm supply yesterday. rain east coast want make sure ready storm may come way,content,empdial
"feel uncertain consequences, climate change bring, could make pace live underwater day.",anxious,empdial
birth niece best time life. four.,joyful,empdial
went skating rink yesterday. never felt so alone.,sad,empdial
loved celebration july 4th year.,joyful,empdial
robbed,anxious,empdial
son's birthday coming feeling way.,content,empdial
somewhat happier today bank account negative charged fee. able settle quickly today. phew!,content,empdial
really like marvel universe. can't wait next movie come out!,joyful,empdial
so mad forgot money home.,angry,empdial
anniversary daddy sister passing coming month.,sad,empdial
saved bunch people beach week.,content,empdial
skipping rock son day. that's something grandfather used me. made think back time him.,sad,empdial
one time younger saw spooky face room. never knew night still kind scared even today.,anxious,empdial
went haunted house halloween. saw weird ghosts.,anxious,empdial
2 job interview yesterday nerve edge today.,anxious,empdial
friend watching dog weekend. faith take good care it.,content,empdial
one friend wanted leave good friend not tell beach trip planning. told go unless could go together leave people out.,content,empdial
best friend invite road trip last weekend. went nice beach no idea call me.,sad,empdial
friend called name store. went introduced daughter used wrong name.,sad,empdial
"got much higher grade quiz expected, so happy once.",joyful,empdial
opened girlfriend issues. supportive.,content,empdial
"go mri scan due headaches. fortunately mri clear, mother m worried.",anxious,empdial
upset dog ran away,angry,empdial
went little bother's music recital last week. so shocked talented is!,joyful,empdial
miss college day so much.,content,empdial
sister baby. undescribeable much love feel it.,content,empdial
"got cat room, turtle cage everything else clean yesterday. went day hoping get done did. nice get everything accomplished need too.",content,empdial
finally getting go harry potter attraction universal studios! love movie hardly wait!,joyful,empdial
ate 50 big mac yesterday. felt so bad hungry folk hanging around across street.,sad,empdial
expecting favorite show would get renewed. heard cancelled. so upset. nothing watch.,sad,empdial
wife mom's. feel alone lonely,sad,empdial
first line see new top gun 2 movie.,joyful,empdial
neighbor broke leg. checked everyday healed helping whatever way needed me.,content,empdial
today walking home park pit bull chasing me. scared life.,anxious,empdial
big storm approaching. so ready it.,content,empdial
free time today play video game,joyful,empdial
"save enough money, desire run guest house one day.",joyful,empdial
husband left me.,sad,empdial
"able pick additional scholarship help college tuition upcoming semester.. guess little bit helps, considering much student loan debt already in.",joyful,empdial
love seeing kid play outside summer. wasnt safe last year,content,empdial
worst neighbors. company time night constantly slam doors.,angry,empdial
friend went work new country without anyone.,joyful,empdial
really dont like post office. suxh bad attitude go,angry,empdial
miss favorite tv show. really wish till air.,content,empdial
cat put last week. family 18 year,sad,empdial
someone checking girlfriend yesterday.,angry,empdial
"happy life right now, everything going well part",content,empdial
got thank note vp application company.,joyful,empdial
family fallen hard times. got point catch car note. one day tow company came hauled away. felt really let know do.,sad,empdial
looking young neice,content,empdial
really hype upcoming super smash bros game december,joyful,empdial
not believe friend died last week.,sad,empdial
coworker sitting next time making noise pen whole day long. disturbing work.,angry,empdial
nervous surgery tomorrow,anxious,empdial
small talk annoys me.,angry,empdial
"borrowed friend's car, someone rammed door parking lot.",sad,empdial
can't wait graduate college. worked so hard.,content,empdial
party so started getting ready two week advance. wanted ready.,content,empdial
changed son diaper peed said no poop. five minute later pooped everywhere new diaper,angry,empdial
friend bought dinner tonight. made really appreciate,joyful,empdial
today working little side mturking. co worker walked caught website. explain working moment...,sad,empdial
looked old photo album,content,empdial
standing front judge first time telling going prison years. scary.,anxious,empdial
told daughter would watch scary movie tonight. think,anxious,empdial
"went visit family four weeks. back home, feel lonely.",sad,empdial
praying well exams.,joyful,empdial
chaperoning school dance reminded,content,empdial
bought new puppy super stoked it!,joyful,empdial
stole 50 buck brother wallet. end using date girl ever call back.,sad,empdial
"going look friend dog tomorrow. going town, love dog",content,empdial
jumped joy baby born.,joyful,empdial
"mad eagle played day, lost brown",angry,empdial
tutoring nephew math. brought back lat test. so happy him.,joyful,empdial
friend threw surprise party yesterday. so shocked happy.,anxious,empdial
pretty sick morning. even throwing,angry,empdial
math test tomorrow. never felt so ready life.,content,empdial
taking board exams. prepared past two years!,content,empdial
applied nursing school. going seem like eternity find accepted not.,joyful,empdial
duck getting nerve bit. big fat guy scream time feel enough food. love hate screams.,angry,empdial
"trump behavior make so angry. even queen england, unacceptable behavior.",angry,empdial
always envy people,angry,empdial
"got wrong part mower. said fit lawn mower didn't,. bummer! lawn look awful.",anxious,empdial
friend want nothing anymore. so hurt it.,sad,empdial
"back school, one important subjects, best friend got better grade me. envious him.",angry,empdial
"missing money paycheck, wrong hour bonus again!",angry,empdial
so many people bad world. make scared son grow world,anxious,empdial
content family life right now. nothing too crazy happened awhile.,content,empdial
mexican food so long.,joyful,empdial
"younger scary movie character used pop head would go sleep. would wake cold sweat, nervous ghoul bed behind door.",anxious,empdial
im ready next week!,content,empdial
beach seagull swooped me. totally scared.,anxious,empdial
keep finding dog poop yard.,angry,empdial
go eat little place make remember childhood days.,content,empdial
truck almost ran road day.,anxious,empdial
"met neighbor today. go business trip, offered watch pet gone. seem nice little nervous going take it.",content,empdial
kid threw rock glass door broke blamed brother.,sad,empdial
"hate say this, miss school.",sad,empdial
"scared dog run away, can't see very well",anxious,empdial
friend dumped girlfriend prostitute.,angry,empdial
"sounded like big bomb went night. honestly can't tell gunshot here, firework even though illegal year firebomb.",anxious,empdial
"know credit best, think enough payment house get reasonable loan.",joyful,empdial
toddler eating something took floor. mother not paying attention doing.,angry,empdial
back playing lot mario kart able beat lot people feeling good skill,content,empdial
watched little brother poop pant,angry,empdial
grocery store huge sale oreos! 1.5!,anxious,empdial
weekend coming,joyful,empdial
year back brother left college one year high school left. weird house so empty.,sad,empdial
made batch cooky celebrate kid's birthday. problem so hungry ate party. felt so bad none party guests.,sad,empdial
ate very popular restaurant city last night. morning woke news saying found not serving real meat.,anxious,empdial
going vacation tomorrow!,joyful,empdial
team achieved best project department.,joyful,empdial
happy current employer. even though getting new job offer.,content,empdial
so happy rekindle relationship parent,joyful,empdial
wishing trump win election.,joyful,empdial
still get nostalgic think day son born.,content,empdial
date tomorrow night someone new met. think really like so feeling butterfly right now.,anxious,empdial
remember eating ex's mom first time. everything awful. couldnt swallow,angry,empdial
met girl online dating site. going date saturday. think going go well,content,empdial
friend got promoted working one month,joyful,empdial
astonish trump.,anxious,empdial
last night someone broke car. stole change cup holder also son's birthday present trunk.,angry,empdial
looking picture kid day got little sad,sad,empdial
storm approaching house. ready though.,content,empdial
brother lied,angry,empdial
ordering something onliine,anxious,empdial
"3 yr old daughter very vocal child. told cashier grocery store, man, boy wear earring saw earring.",sad,empdial
kid aged 14 21. always worrying something bad happen them. live something did. love so much!,anxious,empdial
someone rear ended blamed me.,angry,empdial
celebrated son 14th birthday can't believe growing so fast. man house sudden?,sad,empdial
happy father two daughters.,joyful,empdial
tried new restaurant,joyful,empdial
rally weather beautiful! time head motorcycle.,joyful,empdial
bad mood friend cheered up.,joyful,empdial
"spilled soda laptop. day not using laptop, thank god turned back on.",joyful,empdial
favorite steak cheese place closing down.,sad,empdial
"job going tough time, going stick them.",content,empdial
"went hunting friend, somehow got separated. spend night woods.",sad,empdial
always loyal wife.,content,empdial
can't wait movie mile 22 come out. love seeing ufc fighter movies!,joyful,empdial
"so excited see brand new movie came out, babysitter cancelled go.",sad,empdial
cheated math final. feel pretty bad right now.,sad,empdial
work going good,joyful,empdial
so happy talented kids. raised love play music,joyful,empdial
neighbor dog stop barking me.,angry,empdial
"there's tree outside apartment, way illuminated look like silouette person, startle sometimes.",anxious,empdial
expecting big recession horizon.,joyful,empdial
one time saw puppy get dropped side road. picked took home. 13 happy pup.,content,empdial
charger going great year!,content,empdial
went park yesterday alone. friend ditched me.,sad,empdial
so excited kid wanted try cheerleader. practiced really hard made team. so happy her.,joyful,empdial
husband leaf dirty clothes around annoying.,angry,empdial
leaving three month trip overseas. cant wait leave. think about.,joyful,empdial
home alone power went out. heard noise know was.,anxious,empdial
finally worked enough courage go get hair colored professional. wanted light brown ended so blonde embarrased even leave shop.,sad,empdial
waiting test results. went doctor last week.,anxious,empdial
"got house, dog, job, food. need anything else life. so happy thing are.",content,empdial
glad weekend finally here.,joyful,empdial
love mom so much. taken care u kid really good!,content,empdial
"charged subscription magazine, even cancelled subscription month ago. call write lose lot time.",angry,empdial
pretty scared wrecked truck. not know going make,anxious,empdial
"friend went without me, didnt invite me.",sad,empdial
know double dare came back? favorite show 90s! feel like kid again.,content,empdial
"friend party not invited, made sad.",sad,empdial
week long vacation work. quite relaxing!,content,empdial
company presented employee month award. not expecting that.,anxious,empdial
content getting b exam.,content,empdial
accepted university business degree. felt like weight lifted shoulders.,joyful,empdial
birthday party mom weekend. excited see family. think fun time,joyful,empdial
wish friends.,sad,empdial
went living room big party waiting birthday. beyond elated.,anxious,empdial
meeting boyfriend parent soon. so scared.,anxious,empdial
new piece workout equipment ordered came in. really excited try out.,joyful,empdial
took final exam school. need make b higher. grade released next week. cant wait hear made.,joyful,empdial
friend bought bmw. so envious him.,angry,empdial
studied hard test so im ready take,content,empdial
partner presented gift birthday. watch.,joyful,empdial
something ordered online didnt fit,sad,empdial
sad tonight. broke next week.,sad,empdial
time broke dad favorite glass playing. ended blaming dog.,sad,empdial
there's new computer cafe open near me. would love make new gaming friends.,joyful,empdial
wish opportunity work make mony,joyful,empdial
"got ticket see favorite band red rock amphitheater. seeing show venue bucket list, plus favorite band. show date can't get fast enough.",joyful,empdial
let son drive car first time.,content,empdial
felt really guilty leave dog home alone first time,sad,empdial
"past wednesday, left class very late many people outside, random car pulled curb was.",anxious,empdial
friend went break up. think good movie food order.,sad,empdial
child sick make sure got enough fluid cuddles.,content,empdial
helped neighbor mow lawn. barely energy mow own.,content,empdial
so scared today! taking garbage huge raccoon jumped behind trash can!,anxious,empdial
knew shouldnt trusted brother dog,content,empdial
uber eats not even bring order today! customer sevice weird refund,angry,empdial
ready job search begin.,content,empdial
"entered writing contest. really hoping least final it, even win, didn't. sad.",sad,empdial
im sure successful forth coming exam,content,empdial
took garbage yesterday. bag exploded took street. so gross.,angry,empdial
ipad locked. son kept putting wrong passcode.,angry,empdial
"worry climate change. seems really serious, optomistic figure",joyful,empdial
christmastime come along often get sentimental. miss spending christmas parent no longer here.,sad,empdial
presented ford mustang father law birthday. unforgettable,anxious,empdial
class start back monday. so ready,content,empdial
so happy. finally got used single life awesome,content,empdial
always man repeat mantra. someone try get harden remember probably smarter thing anyway,content,empdial
homeless woman asked money buy food said no. felt bad afterward.,sad,empdial
"saw stephen king book tour last september new novel, outsiders. giving away 100 signed book randomly handed out. unfortunately get one bummer.",sad,empdial
taking new cbd oil,anxious,empdial
watched testimony peter strzok earlier today congress. abhorrent arrogance ungodly show part. not easy stomach in.,angry,empdial
found old family photo album mom's house recently. really nice go back it.,sad,empdial
"waiting hear back job interview, hope get job!",joyful,empdial
best meal tiniest little restaurant.,joyful,empdial
pretty proud weight lost past month. 15 pounds!,joyful,empdial
"strangely iw super excited eat pizza tonight. get very often, so look very forward too can.",joyful,empdial
going camping next week,joyful,empdial
little nervous placement testing,anxious,empdial
accidentally walked store without paying drink. felt terrible it.,sad,empdial
came home day find brother waiting me! not seen almost 5 years! believe it!,anxious,empdial
"brother bought new bike. though younger bought, can't.",angry,empdial
big test coming school. studied every day worried not good.,anxious,empdial
constantly feel disappointed myself.,sad,empdial
"so ready football season, eagle playing first game minutes!",content,empdial
went disney family great!,joyful,empdial
so upset daughter borrowed headphones. never brings anything back,angry,empdial
daughter graduated high school. worked so hard.,joyful,empdial
loved takin care sister dog last week,content,empdial
got sit patio read comic weekend. calm,content,empdial
feel way hope get grad school.,content,empdial
can't believe daughter want toplay bass guitar. that's so weird,anxious,empdial
medal high jump,joyful,empdial
tried new restaurant street wow amazing. totally expecting,joyful,empdial
no traffic way work today.,anxious,empdial
get so frustrated see people littering. people not respect environment all. want scold so inconsiderate.,angry,empdial
somebody stole mail,angry,empdial
aspiring actor yet land large roles. grinding two year now.,sad,empdial
time mom got puppy. husky!,joyful,empdial
"car bat hanging back, get highway. nice person stopped let know so fly",joyful,empdial
induced monday 41 week pregnant then. first baby so scared! labor seems impossible!,anxious,empdial
waiting new car arrive,anxious,empdial
new school year begun can't wait see future offer,joyful,empdial
watched trailer black ops 4. girl games!,joyful,empdial
driving parking lot someone stole parking spot. so angry it.,angry,empdial
"sometimes eat something spicy, too much trust fart.",content,empdial
living best life right now. perfect time start dating.,content,empdial
"last year, went restaurant pinball machine.",content,empdial
daughter choked piece food,anxious,empdial
nursed puppy back health,content,empdial
favorite bakery making donut hours. can't wait get some.,joyful,empdial
ate restaurant morning bathroom beyond gross. weird eating area squeaky clean bathroom opposite.,angry,empdial
friend mine misunderstood saying,angry,empdial
wednesday halfway week. excited ready weekend.,joyful,empdial
very scary anxious.,anxious,empdial
"one coworker hospital, went multiple time visit him.",content,empdial
"dog since childhood died day ago. heartbreaking, made very sad",sad,empdial
car contest recently. awesome feeling!,joyful,empdial
weekend plan cancelled since weather not okay go out.,sad,empdial
birthday tomorrow! can't wait!,joyful,empdial
interview tomorrow dream job. get ready meet interviewer.,content,empdial
roommate ate food today. lunch.,angry,empdial
got promotion work expecting. really awesome!,anxious,empdial
sun shining ahve no plan today,content,empdial
felt little cocky working morning. good feeling,content,empdial
wife took 3 week trip new zealand last year.,joyful,empdial
cancel lunch morning relative. still feel bad,sad,empdial
thinking going back school. not sure handle work load. decided yet.,anxious,empdial
sister watch other's child work,content,empdial
showed work told would training new employee. meant would someone following around day sharing tips. mean course make less money work much harder.,angry,empdial
stepped dog poop tracked throughout parent's house know done it. too clean up. really annoying...,angry,empdial
"admire shakespeare lot. read hamlet, romeo juliet macbeth too. feel very much devoted him.",content,empdial
cat passed away hit car. hockey practice.,sad,empdial
today anniversary father death. gone 18 year now.,sad,empdial
gonna make homemade pizza first time today gonna awesome.,content,empdial
"cereal breakfast morning. brand new box, poured bowl, several little live bug it.",angry,empdial
family left trip country today. alone two weeks.,sad,empdial
feeling positive future today. really trying hold feeling no matter what. hard!,joyful,empdial
coworker kept getting rated number 1,angry,empdial
got upset saw brother riding brand new bmw,angry,empdial
"mom used put one christmas present something like poptart box prank every year. last year, prank really poptarts box.",anxious,empdial
"yesterday final physic exam think nailed it, due studying so hard.",content,empdial
caan't wait go concert bought ticket for.,joyful,empdial
"happy life now, good girlfriend friend group",joyful,empdial
back ago found tiny baby kitten decided take bottle feed,content,empdial
"university, team made best project university.",joyful,empdial
300 dollar scratch ticket. feel really good. pay bill it.,joyful,empdial
friend died last week. went house help go stuff. enjoy going old photo album fun time together.,content,empdial
"thunderstorm going right now, neighbor dog dog sitting keep barking every time thunders! really starting get nerves. not sure much longer stand it.",angry,empdial
took friend left food lied it. felt really bad afterwards.,sad,empdial
bit work slow summer.,sad,empdial
really love supporting new york yankees.,joyful,empdial
feeling really good performance review work. killing year.,content,empdial
saw girlfriend hug somebody,angry,empdial
nervous going law school soon,anxious,empdial
get document ready presentation,content,empdial
got job pooper scooper.,angry,empdial
single time now. really sucks...,sad,empdial
feeling way son turning 2 months.,content,empdial
"bit upset night again, not dog fault so much new momma.",angry,empdial
party really fit anybody there. close couple people.,sad,empdial
friend threw sudden party birthday. no idea coming.,anxious,empdial
left garbage outside dumpster apartment complex. night bunch raccoon outside.,angry,empdial
"big piece cheesecake yesterday. need sugar second day row, feel bit bad!",sad,empdial
internet started act weird making mad.,angry,empdial
looking new job. interview third one month. feel really great chance gotten great feedback!,content,empdial
someone smashed car left. people horrible!,angry,empdial
can't believe last year college. l ong road.,anxious,empdial
hard wake sometimes live alone. like..oh...yeah. know?,sad,empdial
so upset girlfriend broke me. so love her. get back,sad,empdial
recently found may hernia. causing so much anxiety keep night.,anxious,empdial
working week project. tomorrow big presentation day!,content,empdial
feel surprise new gift offer anyone,anxious,empdial
favorite pizza place closed last week still bummed it.,sad,empdial
sat home day,sad,empdial
lied girlfriend much education felt would leave otherwise,sad,empdial
never thought able squat 300lbs ankle surgery....but healing shocked repping 315 ten time regular.,anxious,empdial
lonely since fed family pig,sad,empdial
"booked airbnb vacation week. got here, forgot mention little detail cat. spouse very allergic cats... can't stay now! yet getting charged cancelling, find new hotel.",angry,empdial
team exercise one time school. blindfolded listen direction teammate.,content,empdial
"gas gauge broke car weekend. although filled gas, remained adamant gas !",content,empdial
used terrified approaching girls. getting number left right,content,empdial
spent many year taking care grandmother. cherish memories.,content,empdial
"annoyed new neighbors, seems like never go sleep make so much noise.",angry,empdial
remember dad would play catch me. time missed very much.,content,empdial
sister flaked babysitting get go weekend.,angry,empdial
stressed blood test result receive tomorrow.,anxious,empdial
meeting girlfriend parent tomorrow. so nervous,anxious,empdial
"scared skydive, instructor reassured 15 year experience.",content,empdial
saw guy picking nose car stop light day.,angry,empdial
brother bought new watch want so bad.,angry,empdial
sitting outside watching storm arrive back porch felt quite ease world!,content,empdial
so glad brother. great talk,joyful,empdial
pretty mad fact internet bill went 40 dollar no,angry,empdial
kid keep riding bike lawn! killed every one flowers!,angry,empdial
"working job 2 decades, closing down.",sad,empdial
crush keep hanging new guy classmate lot lately.,anxious,empdial
recently learned close friend getting foreclosed home. diagnosed breast cancer 2 year ago think drained family money. wish could help money give them. terrible situation.,sad,empdial
impressive lebron went lakers,joyful,empdial
look like going another lonely sunday. room mate went back home towns.,sad,empdial
think job lay u off.,anxious,empdial
wife 10 year never tempted cheat. can't understand people things.,content,empdial
"tornado watch right now, so may may not get tornado. packed tote emergency supply put safe area basement case.",content,empdial
strong not respond come person care times. hard not enabler sometimes. requires lot strength tough love.,sad,empdial
"recently joined new team people work new work group , feeling unsure goal project working whether project even good idea not.",anxious,empdial
boyfriend sing really well can't,angry,empdial
"so grateful video games, brought so much joy life stressful moment life.",joyful,empdial
doctor made wrong diagnosis multiple time. can't trust anymore.,sad,empdial
lost cat. disappeared one day can't find her.,sad,empdial
looking forward upcoming football season. can't wait tailgates!,joyful,empdial
caught wife red handed cheating feel so bad,sad,empdial
girl left iphone me. even know me.,content,empdial
stole candy store. know really wanted it.,sad,empdial
lost ipad day. can't believe it. think stolen,sad,empdial
went arby's lunch today. pleased meal.,content,empdial
girlfriend 10 year broke yesterday.,sad,empdial
can't stop thinking job interview tomorrow. going tough!,joyful,empdial
used play football high school,content,empdial
pleased well thing going lately.,joyful,empdial
got mortgage last month pretty happy becoming homeowner,joyful,empdial
"spending so much brother's tuition fee overseas, still ended becoming musician without popularity",sad,empdial
another new car street. everyone constantly afford new things.,angry,empdial
came home family hot pot going!,anxious,empdial
car broke,angry,empdial
co worker incompetent can't recognize basic patterns.,angry,empdial
"friend got approved house loan. happy her, want house too!",angry,empdial
"daughter sick. love her, so took care her.",content,empdial
"not expecting win. scratched last bubble lottery ticket, realized 20 bucks!!!",anxious,empdial
waiting pho delivery.,content,empdial
"day, looking old photo albums. saw lot picture reminded good times. picture daughter born well one little.",content,empdial
ate restaurant morning soup. sriracha bottle looked like 1000 year old wanted vomit.,angry,empdial
owe guy money playing poker game. know live see driving late night.,anxious,empdial
birthday coming week. feeling so excited!,joyful,empdial
shouldnt trusted brother take care dog,content,empdial
married husband 28 years.,content,empdial
lost shoe friend bought me.,sad,empdial
scared walk home last night,anxious,empdial
could not wait last weekend. going new brewery,joyful,empdial
owe friend pretty big amount money. supposed pay week said give another month. not expect all.,anxious,empdial
love watching old movie seen long time ago. notice thing pick young. like reliving past.,content,empdial
got back grocery shopping store. overcharged beer.,angry,empdial
disgusted find best friend's husband cheated her. feel bad her.,angry,empdial
"went water park water coasters. sure could it. did, blast.",content,empdial
so reieved working home full time,content,empdial
sister laundry two day sending back dirty.,angry,empdial
"team effort, andf team well",joyful,empdial
"expecting baby day. deep cleaned house, stocked fridge set baby's stuff plus little bag hospital. ready baby show up.",content,empdial
doctor's appointment thursday little worried,anxious,empdial
son broke very special toy pawpaw gave him.,sad,empdial
get snuggle day little boy tomorrow,content,empdial
someone trying harm,anxious,empdial
"happy cooking skills, make great pasta",joyful,empdial
"earlier week, middle email, computer shut randomly. took nearly hour reboot, super slow.",angry,empdial
going disney world december!,joyful,empdial
"make habit not telling people birthday is. year however, friend work got something,even though thought know birthday was.",anxious,empdial
felt really good winning gaming tournament.,joyful,empdial
felt confident aced job interview,content,empdial
stepped dog poop outside barefoot,angry,empdial
"saw kid cry store wanted something, so got",content,empdial
friend threw huge surprise party day. so shocked happy.,anxious,empdial
wife forgot birthday.,sad,empdial
visited home town holidays. drove past old neighborhood could help feel nostalgic.,content,empdial
headache.,angry,empdial
"first cage fight coming up. thought lot anxious am, ready fight.",content,empdial
"seeing people great physical shape make so inspired. also, lowkey envious!",angry,empdial
purchased new car. so fancy.,joyful,empdial
supposed go swimming today. weather bad though so canceled,sad,empdial
saw boyfriend talking ex yesterday walmart.,angry,empdial
car washed worker stole money car. so angry it.,angry,empdial
startled wreck front house yesterday morning.,anxious,empdial
opened girlfriend past. difficult do.,content,empdial
feeling positive week. hoping partner grows leap bound month therapy.,joyful,empdial
found new job pay very well. money everything need.,content,empdial
accidentally expired milk today tasted gross,angry,empdial
son 17 junior high school. told plan drop school.,sad,empdial
give presentation international conference recently. terrifying!,anxious,empdial
400 raffle. can't wait get it!,joyful,empdial
believe met way airport,anxious,empdial
dog ran house neighbor able catch him. so happy nice neighbor. thing time.,joyful,empdial
getting married next year. wish future wife cheat,content,empdial
can't believe jeff got promotion. me!,angry,empdial
"whenever see homeless people, so thankful life. could easily me, got bad roll die.",joyful,empdial
ate entire pizza today. so bad.,sad,empdial
ready father retirement party.,content,empdial
car front crashed road today,anxious,empdial
daughter's dance program sent new tuition notices. decided change entire pay structure going cost u lot send now.,anxious,empdial
afraid able afford car payment month. might borrow money.,anxious,empdial
job interview. everything went great knew job mine.,angry,empdial
ready eat buffet went last night,content,empdial
done lot research interview week,content,empdial
feel ashamed eating entire pack cooky,joyful,empdial
"really late work day, car running fumes. knew gas going run got there.",anxious,empdial
so mad lost wallet last night.,angry,empdial
"took last piece chicken dinner, of.",sad,empdial
read story climate change. really optomistic solve problem,joyful,empdial
ate favorite restaurant earlier everything tasted better ever!,joyful,empdial
"digital mammogram ultrasound earlier year. turned ok, very stressful week.",anxious,empdial
job interview worried about. prepare presentation scared would mess,anxious,empdial
woke lot last night felt like sleep all. so not best mood day everything getting nerves. can't wait day done,angry,empdial
"primary care doctor moved office half hour away me, decided stay her. really great.",content,empdial
giant wasp tried attack balcony. another reason like go balcony!,anxious,empdial
friend met great guy. supposed wing man,angry,empdial
felt angry supermarket week. staff ignoring self serve checkouts.,angry,empdial
going vacation tomorrow everything packed. never felt so prepared life.,content,empdial
saw homeless man sitting bench near mcdonald's not single person even paid even mind. felt bad so ended buying hamburger.,content,empdial
hate everyone family nicer car do. so many years.,angry,empdial
dealing someone hacking email. got really angry felt compelled lash say terrible thing hacker. instead faith compelled remain calm possible ended able get back account.,content,empdial
daughter job interview. sure got bag.,content,empdial
physic exam last week. felt extremely good going test,content,empdial
traveling solo. last week hard havent really met anyone. miss home.,sad,empdial
admire mom leaving job long time.,joyful,empdial
excited get go thrift store get nice clothes weekend.,joyful,empdial
really like summer time going beach,joyful,empdial
son went college.,joyful,empdial
store dropped wallet without knowing. luckily nice man gave later trip! so surprised!,joyful,empdial
watched clueless 11 year old niece last week. age first time saw it.,content,empdial
got kitten street,content,empdial
situation felt proud able graduate college,joyful,empdial
stare kid alseep. thats best behavior,sad,empdial
wife got job never gave up!,joyful,empdial
found long grey hair sand witch afternoon went lunch. gross.,angry,empdial
cannot wait till next month. college football start,joyful,empdial
wait nephew get come over.,joyful,empdial
finally got physical year. putting off.,content,empdial
hurry go vacation!,anxious,empdial
crushed saw someone taken lunch fridge work,sad,empdial
went travelling around asia last year save vast amount money beforehand so!,content,empdial
"cannot wait newest mario party game, look like so much fun m!",joyful,empdial
"mom spent hour making dinner us, really like it.",sad,empdial
getting ready go beach. loaded car.,content,empdial
sheltered injured owl nursed back health,content,empdial
friend speeding road wanted show new car bought,anxious,empdial
feel like life coming together finally else learning cope stress,content,empdial
employee review week bos putting 4 days. shee keep say put off. still result worrying week.,anxious,empdial
go court soon drunk driving incident so scared. go jail?,anxious,empdial
trust best friend keep cash house,content,empdial
somone wont stop talking,angry,empdial
"recently nice meal. italian food, favorite.",content,empdial
"hurricane irma last year, tarps, water, battery supply sold way ahead storm. managed gather thing needed course next week, ahead storm.",content,empdial
not happy dallas cowboy 2017 season. hopeful would storybook season. non football related situation stopped happening.,sad,empdial
wish mom made scrapbook childhood. like passing thing,sad,empdial
"fiance pto day like use almost two week row, thing get back usual grind, stink feel so alone house trying control child.",sad,empdial
"used want kids, think happy family size now.",content,empdial
cried brother passed away.,sad,empdial
bus station woman sitting bus station. homeless person came close started peeing.,angry,empdial
mother car worried.,content,empdial
"went buffet yesterday chatted cute girl front desk. somehow found facebook even though paid cash, expecting",anxious,empdial
little edge dropped daughter movie friend alone first time,anxious,empdial
"airplane, last week, borred someone knocking repeatedly aggressively toilet door.",angry,empdial
got bad news today. made feel depressed.,sad,empdial
heard really odd noise coming basement recently. convinced boogieman. maybe venture sometime.,anxious,empdial
sister graduated mba,joyful,empdial
went restaurant one time food arrived started eat. that's noticed piece hair sandwich. totally grossed lost appetite.,angry,empdial
sick send obama money campaign.,angry,empdial
"dog getting really old. always me, so going take care little guy best last days.",content,empdial
not friends.,sad,empdial
"yesterday, somebody stole cappuccino starbucks. livid!",angry,empdial
turning 40 recently kind thought friend would throw party never want think case happen. well great time!,anxious,empdial
16th birthday received brand new car! red convertible.,anxious,empdial
dad accidentally got rat poison died.,sad,empdial
big interview scheduled friday. scared not well.,anxious,empdial
"husband left week long business trip, took dog him! alone house.",sad,empdial
used youtube fix fridge.,content,empdial
"procrastinated turning paper college class, ended giving course overall.",sad,empdial
stole money daughter piggy bank,sad,empdial
"decided change job lately, not sure adapt new job.",anxious,empdial
"couldnt believe wife took money bank account,",angry,empdial
passenger bad car crash car rolled! thought going die!,anxious,empdial
car nearly hit yesterday wanted change lane turning,angry,empdial
"wife doctor's, think might getting good news new addition little family.",joyful,empdial
kid karata class showing lot potenial. beat guy 3 belt higher sparring,joyful,empdial
"work, coworker suprised confident beeing able achieve difficult taks.",content,empdial
"jealous friend's new house. age, really nice!",angry,empdial
going ride rollercoasters weekend,anxious,empdial
really liked girl matched tinder seemed really like too. sudden ghosted really shocked made sad too.,anxious,empdial
friend got everything did.,angry,empdial
september getting sort bonus check. gonna use pay truck can't wait,joyful,empdial
startled day snake.,anxious,empdial
wish could said goodbye friend died.,sad,empdial
always feel bad whenever cheat diet. so hard disciplined temptation around me.,sad,empdial
spent 5 hour baking cake yesterday. finished wife dropped it!,angry,empdial
bought very cheap dress look so good,anxious,empdial
